Sukhumi,Guatemala City,"{""destination_addresses""=>[""Guatemala City, Guatemala""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,St. Peter Port,"{""destination_addresses""=>[""Saint Peter Port, Guernsey""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""4,125 km"", ""value""=>4125215}, ""duration""=>{""text""=>""2 days 4 hours"", ""value""=>186216}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Conakry,"{""destination_addresses""=>[""Conakry, Guinea""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""9,705 km"", ""value""=>9704782}, ""duration""=>{""text""=>""4 days 18 hours"", ""value""=>410188}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Bissau,"{""destination_addresses""=>[""Bissau, Guinea-Bissau""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""9,431 km"", ""value""=>9430864}, ""duration""=>{""text""=>""4 days 14 hours"", ""value""=>397025}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Georgetown,"{""destination_addresses""=>[""3700 O St NW, Washington, DC 20057, USA""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Port-au-Prince,"{""destination_addresses""=>[""Port-au-Prince, Haiti""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Tegucigalpa,"{""destination_addresses""=>[""Tegucigalpa, Honduras""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Budapest,"{""destination_addresses""=>[""Budapest, Hungary""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""2,823 km"", ""value""=>2822865}, ""duration""=>{""text""=>""1 day 8 hours"", ""value""=>115389}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Reykjavík,"{""destination_addresses""=>[""Reykjavík, Iceland""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""5,806 km"", ""value""=>5806225}, ""duration""=>{""text""=>""4 days 21 hours"", ""value""=>421907}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,New Delhi,"{""destination_addresses""=>[""New Delhi, Delhi, India""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Jakarta,"{""destination_addresses""=>[""Jakarta, Indonesia""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Tehran,"{""destination_addresses""=>[""Tehran, Tehran Province, Iran""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""1,581 km"", ""value""=>1581445}, ""duration""=>{""text""=>""20 hours 47 mins"", ""value""=>74825}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Baghdad,"{""destination_addresses""=>[""Baghdad, Iraq""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""1,583 km"", ""value""=>1583230}, ""duration""=>{""text""=>""23 hours 3 mins"", ""value""=>82956}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Dublin,"{""destination_addresses""=>[""Dublin, Ireland""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""4,416 km"", ""value""=>4416089}, ""duration""=>{""text""=>""2 days 8 hours"", ""value""=>201470}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Douglas,"{""destination_addresses""=>[""Independence, KS 67301, USA""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Jerusalem,"{""destination_addresses""=>[""Jerusalem, Israel""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""1,946 km"", ""value""=>1946313}, ""duration""=>{""text""=>""1 day 3 hours"", ""value""=>97091}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Rome,"{""destination_addresses""=>[""Rome, Metropolitan City of Rome, Italy""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,241 km"", ""value""=>3241132}, ""duration""=>{""text""=>""1 day 18 hours"", ""value""=>152975}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Kingston,"{""destination_addresses""=>[""Kingston, ON, Canada""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Tokyo,"{""destination_addresses""=>[""Tokyo, Japan""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,St. Helier,"{""destination_addresses""=>[""St Helier, Jersey""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""4,104 km"", ""value""=>4103552}, ""duration""=>{""text""=>""2 days 4 hours"", ""value""=>185683}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Amman,"{""destination_addresses""=>[""Amman, Jordan""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""1,789 km"", ""value""=>1788726}, ""duration""=>{""text""=>""1 day 1 hour"", ""value""=>89019}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Astana,"{""destination_addresses""=>[""Astana 020000, Kazakhstan""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,791 km"", ""value""=>3790905}, ""duration""=>{""text""=>""2 days 2 hours"", ""value""=>180078}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Nairobi,"{""destination_addresses""=>[""Nairobi, Kenya""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""7,261 km"", ""value""=>7261260}, ""duration""=>{""text""=>""5 days 10 hours"", ""value""=>467062}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Tarawa,"{""destination_addresses""=>[""Tarawa, Kiribati""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Pristina,"{""destination_addresses""=>[""Prishtina""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""2,394 km"", ""value""=>2393510}, ""duration""=>{""text""=>""1 day 5 hours"", ""value""=>102614}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Kuwait City,"{""destination_addresses""=>[""Kuwait City, Kuwait""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""2,282 km"", ""value""=>2282049}, ""duration""=>{""text""=>""1 day 5 hours"", ""value""=>105614}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Bishkek,"{""destination_addresses""=>[""Bishkek, Kyrgyzstan""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""4,460 km"", ""value""=>4460487}, ""duration""=>{""text""=>""2 days 11 hours"", ""value""=>210943}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Vientiane,"{""destination_addresses""=>[""Vientiane, Laos""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Riga,"{""destination_addresses""=>[""Riga, Latvia""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""2,677 km"", ""value""=>2676567}, ""duration""=>{""text""=>""1 day 9 hours"", ""value""=>117801}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Beirut,"{""destination_addresses""=>[""Beirut, Lebanon""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""1,602 km"", ""value""=>1602339}, ""duration""=>{""text""=>""22 hours 57 mins"", ""value""=>82628}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Maseru,"{""destination_addresses""=>[""Maseru, Lesotho""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""11,198 km"", ""value""=>11197518}, ""duration""=>{""text""=>""7 days 12 hours"", ""value""=>647546}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Monrovia,"{""destination_addresses""=>[""Monrovia, CA, USA""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Tripoli,"{""destination_addresses""=>[""Tripoli, Libya""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""4,710 km"", ""value""=>4709584}, ""duration""=>{""text""=>""2 days 11 hours"", ""value""=>212753}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Vaduz,"{""destination_addresses""=>[""9490 Vaduz, Liechtenstein""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,621 km"", ""value""=>3620658}, ""duration""=>{""text""=>""1 day 16 hours"", ""value""=>143416}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Vilnius,"{""destination_addresses""=>[""Vilnius, Lithuania""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""2,712 km"", ""value""=>2712068}, ""duration""=>{""text""=>""1 day 9 hours"", ""value""=>119810}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Luxembourg,"{""destination_addresses""=>[""Luxembourg""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,388 km"", ""value""=>3387506}, ""duration""=>{""text""=>""1 day 19 hours"", ""value""=>156432}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Skopje,"{""destination_addresses""=>[""Skopje, Macedonia (FYROM)""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""2,304 km"", ""value""=>2304312}, ""duration""=>{""text""=>""1 day 3 hours"", ""value""=>97628}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Antananarivo,"{""destination_addresses""=>[""Antananarivo, Madagascar""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Lilongwe,"{""destination_addresses""=>[""Lilongwe, Malawi""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""8,981 km"", ""value""=>8981235}, ""duration""=>{""text""=>""6 days 11 hours"", ""value""=>558074}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Kuala Lumpur,"{""destination_addresses""=>[""Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Malé,"{""destination_addresses""=>[""4739 E 91st St Ste 100, Tulsa, OK 74137, USA""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Bamako,"{""destination_addresses""=>[""Bamako, Mali""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""9,744 km"", ""value""=>9743618}, ""duration""=>{""text""=>""4 days 17 hours"", ""value""=>407829}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Valletta,"{""destination_addresses""=>[""Valletta, Malta""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,470 km"", ""value""=>3470134}, ""duration""=>{""text""=>""2 days 0 hours"", ""value""=>173524}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Majuro,"{""destination_addresses""=>[""Majuro, Majuro Atoll, RMI""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Nouakchott,"{""destination_addresses""=>[""Nouakchott, Mauritania""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""8,268 km"", ""value""=>8267643}, ""duration""=>{""text""=>""3 days 20 hours"", ""value""=>329486}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Port Louis,"{""destination_addresses""=>[""Port Louis, Mauritius""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Mexico City,"{""destination_addresses""=>[""Mexico City, CDMX, Mexico""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Chisinau,"{""destination_addresses""=>[""Chisinau, Moldova""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""1,370 km"", ""value""=>1369740}, ""duration""=>{""text""=>""21 hours 40 mins"", ""value""=>78029}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Monaco,"{""destination_addresses""=>[""Monaco""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,755 km"", ""value""=>3755216}, ""duration""=>{""text""=>""1 day 17 hours"", ""value""=>148251}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Ulaanbaatar,"{""destination_addresses""=>[""Ulaanbaatar, Mongolia""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""6,989 km"", ""value""=>6988547}, ""duration""=>{""text""=>""3 days 21 hours"", ""value""=>336491}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Podgorica,"{""destination_addresses""=>[""Podgorica, Montenegro""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""2,649 km"", ""value""=>2649266}, ""duration""=>{""text""=>""1 day 9 hours"", ""value""=>117184}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Plymouth,"{""destination_addresses""=>[""Plymouth, MA, USA""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Rabat,"{""destination_addresses""=>[""Rabat, Morocco""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""5,832 km"", ""value""=>5832333}, ""duration""=>{""text""=>""2 days 14 hours"", ""value""=>223459}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Maputo,"{""destination_addresses""=>[""Maputo, Mozambique""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""10,790 km"", ""value""=>10789905}, ""duration""=>{""text""=>""7 days 11 hours"", ""value""=>644608}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Naypyidaw,"{""destination_addresses""=>[""Naypyitaw, Myanmar (Burma)""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Stepanakert,"{""destination_addresses""=>[""Xankəndi""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""801 km"", ""value""=>800872}, ""duration""=>{""text""=>""11 hours 49 mins"", ""value""=>42569}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Windhoek,"{""destination_addresses""=>[""Windhoek, Namibia""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""10,989 km"", ""value""=>10989116}, ""duration""=>{""text""=>""7 days 8 hours"", ""value""=>635096}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Yaren,"{""destination_addresses""=>[""Yaren, Nauru""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Kathmandu,"{""destination_addresses""=>[""Kathmandu 44600, Nepal""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Amsterdam,"{""destination_addresses""=>[""Amsterdam, Netherlands""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,406 km"", ""value""=>3406364}, ""duration""=>{""text""=>""1 day 19 hours"", ""value""=>156238}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Nouméa,"{""destination_addresses""=>[""""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""NOT_FOUND""}]}], ""status""=>""OK""}",\n
Sukhumi,Wellington,"{""destination_addresses""=>[""Wellington, KS, USA""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Managua,"{""destination_addresses""=>[""Managua, Nicaragua""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Niamey,"{""destination_addresses""=>[""Niamey, Niger""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""7,840 km"", ""value""=>7839542}, ""duration""=>{""text""=>""4 days 16 hours"", ""value""=>402375}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Abuja,"{""destination_addresses""=>[""Abuja, Nigeria""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""8,001 km"", ""value""=>8000849}, ""duration""=>{""text""=>""4 days 18 hours"", ""value""=>410267}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Alofi,"{""destination_addresses""=>[""Alofi, Niue""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Kingston,"{""destination_addresses""=>[""Kingston, ON, Canada""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Pyongyang,"{""destination_addresses""=>[""Pyongyang, North Korea""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Nicosia,"{""destination_addresses""=>[""Nicosia, Cyprus""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""1,567 km"", ""value""=>1567257}, ""duration""=>{""text""=>""1 day 2 hours"", ""value""=>93299}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Belfast,"{""destination_addresses""=>[""Belfast, UK""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""4,569 km"", ""value""=>4568748}, ""duration""=>{""text""=>""2 days 10 hours"", ""value""=>208256}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Saipan,"{""destination_addresses""=>[""Saipan, CNMI""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Oslo,"{""destination_addresses""=>[""Oslo, Norway""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,706 km"", ""value""=>3706138}, ""duration""=>{""text""=>""2 days 2 hours"", ""value""=>178502}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Muscat,"{""destination_addresses""=>[""Muscat, Oman""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,885 km"", ""value""=>3884983}, ""duration""=>{""text""=>""1 day 20 hours"", ""value""=>158766}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Islamabad,"{""destination_addresses""=>[""Islamabad, Islamabad Capital Territory, Pakistan""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""4,084 km"", ""value""=>4084396}, ""duration""=>{""text""=>""2 days 6 hours"", ""value""=>194488}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Ngerulmud,"{""destination_addresses""=>[""Ngerulmud, Melekeok, Palau""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Jerusalem,"{""destination_addresses""=>[""Jerusalem, Israel""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""1,946 km"", ""value""=>1946313}, ""duration""=>{""text""=>""1 day 3 hours"", ""value""=>97091}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Panama City,"{""destination_addresses""=>[""Panama City, FL, USA""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Port Moresby,"{""destination_addresses""=>[""Port Moresby, Papua New Guinea""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Asunción,"{""destination_addresses""=>[""Asuncion, Paraguay""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Lima,"{""destination_addresses""=>[""Lima, Peru""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Manila,"{""destination_addresses""=>[""Manila, Metro Manila, Philippines""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Adamstown,"{""destination_addresses""=>[""Adamstown PCRN 1ZZ, Pitcairn Islands""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Warsaw,"{""destination_addresses""=>[""Warsaw, Poland""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""2,303 km"", ""value""=>2303095}, ""duration""=>{""text""=>""1 day 9 hours"", ""value""=>117645}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Lisbon,"{""destination_addresses""=>[""Lisbon, Portugal""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""5,584 km"", ""value""=>5584384}, ""duration""=>{""text""=>""2 days 10 hours"", ""value""=>208434}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,San Juan,"{""destination_addresses""=>[""San Juan, Puerto Rico""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Doha,"{""destination_addresses""=>[""Doha, Qatar""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,070 km"", ""value""=>3069910}, ""duration""=>{""text""=>""1 day 13 hours"", ""value""=>134496}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Taipei,"{""destination_addresses""=>[""Taipei, Taiwan""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Brazzaville,"{""destination_addresses""=>[""Brazzaville, Republic of the Congo""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""9,299 km"", ""value""=>9298739}, ""duration""=>{""text""=>""6 days 18 hours"", ""value""=>583014}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Bucharest,"{""destination_addresses""=>[""Bucharest, Romania""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""2,132 km"", ""value""=>2131660}, ""duration""=>{""text""=>""1 day 3 hours"", ""value""=>95959}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Moscow,"{""destination_addresses""=>[""Moscow, Russia""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""1,764 km"", ""value""=>1764283}, ""duration""=>{""text""=>""22 hours 23 mins"", ""value""=>80590}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Kigali,"{""destination_addresses""=>[""Kigali, Rwanda""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""7,329 km"", ""value""=>7328584}, ""duration""=>{""text""=>""5 days 9 hours"", ""value""=>465296}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Gustavia,"{""destination_addresses""=>[""Gustavia, St Barthélemy""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Jamestown,"{""destination_addresses""=>[""Jamestown, VA 23185, USA""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Basseterre,"{""destination_addresses""=>[""Basseterre, St Kitts & Nevis""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Castries,"{""destination_addresses""=>[""Castries, St Lucia""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
